Station Name,From,FT,To,TT,PM10,PM2.5,"AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Alipur, Delhi - DPCC",25-Feb-2022,09:00,25-Feb-2022,10:00,195.0,139.0,17.55,996.62,263.2,70.5,47.33,0.0,9.35,24.85,32.42,4.67,7.78,1.12,4.78,0.75,1.27,0.0,,
"Alipur, Delhi - DPCC",25-Feb-2022,10:00,25-Feb-2022,11:00,249.0,177.0,22.1,996.47,358.3,59.53,87.53,0.0,7.5,30.25,45.5,4.58,11.9,1.32,9.68,0.8,1.38,0.0,,
"Alipur, Delhi - DPCC",25-Feb-2022,11:00,25-Feb-2022,12:00,360.0,252.0,24.85,996.15,422.4,52.7,86.38,0.0,5.6,34.3,55.95,4.42,16.38,1.4,20.12,0.83,2.02,0.05,,
"Alipur, Delhi - DPCC",25-Feb-2022,12:00,25-Feb-2022,13:00,367.0,240.0,26.92,995.58,456.42,43.8,91.6,0.0,3.05,25.97,44.25,3.97,16.68,1.1,31.7,0.95,2.9,0.05,,
"Alipur, Delhi - DPCC",25-Feb-2022,13:00,25-Feb-2022,14:00,291.0,158.0,27.67,994.5,438.15,39.42,78.45,0.0,1.15,12.75,22.2,3.38,16.3,0.7,43.1,1.08,2.83,0.07,,
"Alipur, Delhi - DPCC",25-Feb-2022,14:00,25-Feb-2022,15:00,230.0,94.0,27.58,993.12,317.0,39.8,91.25,0.0,1.02,10.97,19.05,3.27,16.1,0.78,48.52,1.05,2.33,0.05,,
"Alipur, Delhi - DPCC",25-Feb-2022,15:00,25-Feb-2022,16:00,250.0,99.0,27.73,992.3,287.48,39.75,95.48,0.0,1.18,9.88,16.8,3.05,13.05,0.67,42.57,0.88,2.25,0.32,,
"Alipur, Delhi - DPCC",25-Feb-2022,16:00,25-Feb-2022,17:00,228.0,77.0,26.1,992.12,129.7,43.4,94.27,0.0,0.95,10.27,17.77,3.3,10.63,0.65,32.4,0.68,2.1,0.25,,
"Alipur, Delhi - DPCC",25-Feb-2022,17:00,25-Feb-2022,18:00,239.0,70.0,23.73,991.82,47.85,48.3,83.25,0.0,0.65,10.75,19.12,3.35,9.0,0.7,25.8,0.7,2.0,0.05,,
"Alipur, Delhi - DPCC",25-Feb-2022,18:00,25-Feb-2022,19:00,191.0,63.0,20.8,991.8,5.62,57.0,65.85,0.0,1.12,14.5,25.5,3.17,8.53,0.72,18.05,0.6,1.7,0.0,,
"Alipur, Delhi - DPCC",25-Feb-2022,19:00,25-Feb-2022,20:00,199.0,72.0,20.2,992.6,4.4,60.78,69.38,0.0,1.2,15.85,27.9,2.8,8.72,0.8,12.32,0.45,1.62,0.1,,
"Alipur, Delhi - DPCC",25-Feb-2022,20:00,25-Feb-2022,21:00,255.0,106.0,21.65,993.4,4.33,43.42,142.45,0.0,1.62,13.78,23.38,2.28,7.28,0.48,15.53,0.53,1.88,0.23,,
"Alipur, Delhi - DPCC",25-Feb-2022,21:00,25-Feb-2022,22:00,230.0,30.0,19.95,993.35,4.45,47.17,113.98,0.0,0.88,10.62,18.7,1.93,5.92,0.4,16.4,0.47,2.0,0.57,,
"Alipur, Delhi - DPCC",25-Feb-2022,22:00,25-Feb-2022,23:00,68.0,17.0,16.6,992.42,4.57,62.4,79.4,0.0,0.88,13.47,23.97,3.35,5.83,0.5,11.47,0.47,1.8,0.05,,
"Alipur, Delhi - DPCC",25-Feb-2022,23:00,26-Feb-2022,00:00,74.0,23.0,17.35,993.17,4.6,58.25,130.35,0.62,1.4,8.95,14.72,2.53,5.97,0.4,17.45,0.45,1.68,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,00:00,26-Feb-2022,01:00,80.0,25.0,15.3,993.47,4.6,69.72,91.17,0.5,1.27,6.25,9.72,2.42,4.6,0.4,15.1,0.12,1.33,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,01:00,26-Feb-2022,02:00,61.0,25.0,15.28,993.03,4.62,65.0,59.77,0.0,0.82,5.57,9.2,3.15,4.15,0.37,21.2,0.2,1.43,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,02:00,26-Feb-2022,03:00,59.0,25.0,15.5,993.88,4.62,62.75,125.15,0.25,1.4,6.3,9.7,5.8,4.2,0.5,21.5,0.3,1.07,0.05,,
"Alipur, Delhi - DPCC",26-Feb-2022,03:00,26-Feb-2022,04:00,38.0,13.0,14.6,992.98,4.6,68.88,69.68,0.75,1.02,4.02,5.97,6.1,3.93,0.47,22.88,0.1,1.02,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,04:00,26-Feb-2022,05:00,20.0,7.0,14.23,991.6,4.62,68.32,81.92,0.0,0.65,3.0,4.7,5.38,4.0,0.4,22.28,0.0,0.82,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,05:00,26-Feb-2022,06:00,16.0,5.0,14.25,992.2,4.6,68.85,84.5,0.0,0.88,3.23,4.67,6.25,5.35,0.45,21.3,0.03,0.85,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,06:00,26-Feb-2022,07:00,14.0,7.0,14.07,993.35,5.35,69.5,78.68,0.0,1.15,5.07,7.72,6.7,5.35,0.5,17.8,0.07,0.62,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,07:00,26-Feb-2022,08:00,12.0,6.0,14.45,995.98,29.02,69.17,92.97,0.0,1.2,5.35,8.25,6.3,5.55,0.5,16.68,0.0,0.57,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,08:00,26-Feb-2022,09:00,,,15.75,996.95,122.03,66.58,52.88,0.0,1.07,4.65,7.1,6.5,5.75,0.5,16.85,0.0,0.62,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,09:00,26-Feb-2022,10:00,20.0,13.0,18.48,997.52,340.85,57.6,68.55,0.0,1.3,4.15,5.8,6.52,6.1,0.5,19.98,0.05,0.62,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,10:00,26-Feb-2022,11:00,30.0,16.0,19.88,998.35,322.88,53.85,75.5,0.0,1.2,3.73,5.15,6.22,6.07,0.4,23.12,0.05,0.55,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,11:00,26-Feb-2022,12:00,35.0,11.0,21.68,997.85,566.9,48.6,80.75,0.0,1.32,3.72,4.97,6.57,5.8,0.4,25.52,0.0,0.6,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,12:00,26-Feb-2022,13:00,44.0,8.0,22.32,997.12,584.75,47.62,81.92,0.0,1.17,3.57,4.9,6.53,5.6,0.4,27.55,0.05,0.62,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,13:00,26-Feb-2022,14:00,40.0,7.0,22.68,996.05,568.45,48.35,82.67,0.0,0.78,3.38,5.15,6.12,5.25,0.4,26.98,0.03,0.5,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,14:00,26-Feb-2022,15:00,39.0,7.0,22.7,995.27,401.25,48.75,92.45,0.0,0.98,4.07,6.2,6.0,5.0,0.47,26.68,0.0,0.53,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,15:00,26-Feb-2022,16:00,42.0,11.0,22.4,994.53,289.08,49.85,82.97,0.0,0.97,4.17,6.35,7.12,5.5,0.5,25.98,0.0,0.65,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,16:00,26-Feb-2022,17:00,41.0,12.0,21.48,994.18,158.12,51.65,77.62,0.0,0.93,4.45,6.88,6.37,5.6,0.5,24.4,0.0,0.72,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,17:00,26-Feb-2022,18:00,31.0,11.0,20.1,994.3,56.92,54.7,70.85,0.0,0.77,4.25,6.85,6.22,4.55,0.5,21.65,0.1,0.62,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,18:00,26-Feb-2022,19:00,29.0,9.0,18.35,994.9,7.35,57.85,47.58,0.0,1.05,5.82,9.32,5.75,4.9,0.53,18.12,0.0,0.57,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,19:00,26-Feb-2022,20:00,53.0,35.0,16.02,995.45,4.43,66.42,26.23,0.0,0.93,7.55,12.7,6.22,4.25,0.6,11.3,0.0,0.57,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,20:00,26-Feb-2022,21:00,52.0,27.0,15.6,995.92,4.55,67.95,35.62,0.0,1.23,9.65,16.32,5.95,4.05,0.6,8.18,0.12,0.73,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,21:00,26-Feb-2022,22:00,57.0,36.0,15.83,996.5,4.47,66.58,24.42,0.0,1.25,9.98,16.77,6.38,4.62,0.6,8.62,0.07,0.78,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,22:00,26-Feb-2022,23:00,61.0,36.0,15.85,996.75,4.4,67.8,104.22,0.0,1.25,11.4,19.48,6.4,4.8,0.6,6.08,0.0,1.0,0.0,,
"Alipur, Delhi - DPCC",26-Feb-2022,23:00,27-Feb-2022,00:00,72.0,39.0,15.38,996.95,4.38,71.3,73.58,0.0,1.22,12.5,21.62,6.62,6.38,0.67,4.5,0.25,1.2,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,00:00,27-Feb-2022,01:00,63.0,41.0,14.47,996.1,4.4,73.15,35.08,0.0,1.27,10.27,17.43,6.53,5.83,0.6,4.88,0.47,1.28,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,01:00,27-Feb-2022,02:00,56.0,34.0,13.38,996.38,4.38,76.7,20.48,0.0,1.32,8.93,14.73,6.93,5.8,0.57,2.8,0.4,1.3,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,02:00,27-Feb-2022,03:00,50.0,33.0,13.52,996.43,4.33,75.5,47.05,0.0,1.4,10.6,17.8,6.9,6.3,0.6,3.2,0.23,1.23,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,03:00,27-Feb-2022,04:00,68.0,38.0,13.15,996.08,4.25,74.6,33.58,0.0,1.15,9.58,16.2,6.0,13.88,0.7,3.93,0.38,1.7,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,04:00,27-Feb-2022,05:00,83.0,59.0,11.8,995.77,4.25,78.2,35.6,0.0,1.23,7.5,12.25,5.55,9.47,0.68,3.1,0.5,1.47,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,05:00,27-Feb-2022,06:00,55.0,42.0,11.78,995.9,4.3,81.88,82.33,0.0,1.15,7.45,12.23,5.3,6.25,0.7,2.92,0.62,1.35,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,06:00,27-Feb-2022,07:00,58.0,42.0,11.62,996.48,5.47,78.47,25.52,0.0,1.1,7.17,11.8,5.45,5.98,0.75,3.55,0.8,1.35,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,07:00,27-Feb-2022,08:00,64.0,44.0,11.92,997.4,43.08,81.88,10.97,0.0,1.85,7.6,11.5,5.42,6.47,0.73,4.05,1.0,2.12,0.17,,
"Alipur, Delhi - DPCC",27-Feb-2022,08:00,27-Feb-2022,09:00,67.0,45.0,16.0,998.38,191.75,65.17,99.65,0.0,3.9,13.65,19.7,5.95,11.5,0.65,6.68,0.77,3.0,0.07,,
"Alipur, Delhi - DPCC",27-Feb-2022,09:00,27-Feb-2022,10:00,100.0,62.0,19.7,998.7,358.42,54.88,80.7,0.0,3.45,11.95,17.23,5.8,18.7,0.57,9.93,1.15,2.83,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,10:00,27-Feb-2022,11:00,72.0,45.0,22.05,998.78,441.82,47.75,118.53,0.0,3.08,10.85,15.7,6.2,18.7,0.47,14.75,0.75,2.25,0.05,,
"Alipur, Delhi - DPCC",27-Feb-2022,11:00,27-Feb-2022,12:00,70.0,41.0,23.75,998.3,596.0,43.6,126.53,0.0,1.88,7.2,10.62,5.1,16.05,0.4,21.72,0.73,2.02,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,12:00,27-Feb-2022,13:00,58.0,22.0,25.17,997.55,632.95,41.38,114.47,0.0,1.4,5.0,7.3,4.75,11.93,0.4,25.65,0.65,1.98,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,13:00,27-Feb-2022,14:00,58.0,22.0,25.65,996.65,610.8,40.6,184.77,0.0,1.45,5.53,8.12,4.1,11.75,0.4,29.65,0.42,1.82,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,14:00,27-Feb-2022,15:00,69.0,17.0,25.73,995.97,498.4,39.15,210.55,0.0,0.85,4.42,7.0,4.95,12.2,0.5,30.63,0.43,1.62,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,15:00,27-Feb-2022,16:00,61.0,17.0,25.35,995.55,371.43,38.77,237.75,0.0,1.1,3.95,5.68,4.88,8.62,0.45,27.5,0.33,1.73,0.03,,
"Alipur, Delhi - DPCC",27-Feb-2022,16:00,27-Feb-2022,17:00,56.0,14.0,24.25,995.12,249.5,42.08,233.77,0.0,1.0,3.95,5.85,5.1,7.0,0.5,26.6,0.03,1.7,0.07,,
"Alipur, Delhi - DPCC",27-Feb-2022,17:00,27-Feb-2022,18:00,59.0,19.0,21.83,994.8,75.8,46.95,227.95,0.0,0.78,4.78,7.73,4.83,6.35,0.5,25.1,0.2,1.45,0.12,,
"Alipur, Delhi - DPCC",27-Feb-2022,18:00,27-Feb-2022,19:00,68.0,23.0,18.93,994.52,8.05,53.2,228.1,0.0,0.97,7.7,12.95,4.78,6.05,0.5,19.92,0.1,1.6,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,19:00,27-Feb-2022,20:00,78.0,19.0,16.73,994.67,4.67,58.42,276.93,0.0,0.7,10.62,18.93,4.9,6.33,0.53,15.0,0.03,1.3,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,20:00,27-Feb-2022,21:00,95.0,27.0,15.55,995.12,4.67,63.4,261.27,0.0,1.1,17.0,30.27,4.93,6.08,0.67,9.15,0.07,1.12,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,21:00,27-Feb-2022,22:00,105.0,46.0,15.27,995.3,4.65,64.03,266.3,0.0,1.02,15.62,27.87,4.97,6.08,0.7,9.5,0.12,1.05,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,22:00,27-Feb-2022,23:00,102.0,51.0,15.12,995.4,4.62,64.8,244.53,0.0,1.15,14.2,24.95,5.1,6.5,0.62,10.15,0.23,1.02,0.0,,
"Alipur, Delhi - DPCC",27-Feb-2022,23:00,28-Feb-2022,00:00,91.0,45.0,14.52,995.33,4.62,66.08,231.95,0.0,0.9,11.02,19.3,4.95,7.6,0.53,11.2,0.3,0.97,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,00:00,28-Feb-2022,01:00,72.0,31.0,13.83,994.97,4.62,68.3,259.52,0.0,0.85,10.3,18.0,4.78,7.65,0.6,10.67,0.08,0.9,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,01:00,28-Feb-2022,02:00,,34.0,13.2,994.3,4.65,69.7,259.9,0.0,0.97,9.65,16.67,4.8,7.5,0.53,7.9,0.2,0.73,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,02:00,28-Feb-2022,03:00,,39.0,12.65,993.7,4.6,71.2,255.03,0.0,1.7,12.1,20.2,7.3,7.4,0.5,7.38,0.33,1.07,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,03:00,28-Feb-2022,04:00,,39.0,12.43,993.3,4.6,71.33,255.15,0.0,1.02,10.8,18.73,5.55,8.12,0.6,8.62,0.43,3.47,0.03,,
"Alipur, Delhi - DPCC",28-Feb-2022,04:00,28-Feb-2022,05:00,,35.0,11.95,993.05,4.6,72.1,241.12,0.0,1.23,9.88,16.8,5.17,7.6,0.6,9.53,0.12,4.15,0.03,,
"Alipur, Delhi - DPCC",28-Feb-2022,05:00,28-Feb-2022,06:00,,36.0,11.08,993.25,4.65,73.8,236.28,0.0,1.28,11.48,19.62,4.75,4.92,0.6,7.5,0.23,3.58,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,06:00,28-Feb-2022,07:00,,42.0,10.7,993.78,6.25,73.97,243.82,0.0,1.08,13.05,22.85,4.62,4.78,0.6,6.7,0.33,3.03,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,07:00,28-Feb-2022,08:00,,50.0,11.35,994.45,39.42,72.8,252.48,0.0,2.2,13.2,21.47,4.62,5.6,0.7,6.45,0.18,2.7,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,08:00,28-Feb-2022,09:00,,58.0,14.68,996.3,221.75,62.7,239.48,0.0,3.62,12.6,18.1,4.88,7.68,0.62,9.47,0.35,3.1,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,09:00,28-Feb-2022,10:00,,61.0,18.1,996.82,391.77,53.45,233.82,0.0,3.25,10.88,15.63,4.78,10.93,0.6,13.6,0.3,3.1,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,10:00,28-Feb-2022,11:00,,57.0,20.67,996.8,475.83,47.62,238.13,0.0,2.95,11.38,16.85,4.85,13.33,0.6,26.12,0.45,2.63,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,11:00,28-Feb-2022,12:00,,,23.15,996.67,632.7,42.72,219.7,0.0,2.2,9.18,13.82,4.97,16.1,0.53,33.0,0.47,1.65,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,12:00,28-Feb-2022,13:00,91.0,44.0,24.68,995.98,671.5,39.55,227.25,0.0,1.6,6.1,9.03,5.47,9.45,0.5,39.07,0.43,1.4,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,13:00,28-Feb-2022,14:00,69.0,31.0,25.42,994.95,637.4,38.1,222.1,0.0,1.15,4.72,7.17,5.08,8.32,0.47,33.75,0.2,1.75,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,14:00,28-Feb-2022,15:00,58.0,22.0,25.9,994.05,555.17,36.45,233.83,0.0,1.07,4.42,6.65,4.05,8.2,0.5,33.42,0.4,1.9,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,15:00,28-Feb-2022,16:00,57.0,17.0,25.57,993.55,420.35,35.52,239.58,0.0,1.15,4.12,6.05,4.1,7.12,0.43,31.75,0.12,1.7,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,16:00,28-Feb-2022,17:00,49.0,18.0,24.75,993.35,255.67,38.23,225.77,0.0,1.05,4.45,6.73,3.9,7.5,0.5,30.6,0.1,1.4,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,17:00,28-Feb-2022,18:00,58.0,20.0,22.1,992.8,78.62,43.17,236.6,0.0,1.07,5.72,9.1,4.03,8.62,0.5,28.78,0.03,1.35,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,18:00,28-Feb-2022,19:00,62.0,18.0,18.23,992.45,6.58,52.1,258.62,0.0,1.2,13.22,23.0,4.32,9.03,0.6,17.73,0.15,6.33,0.0,,
"Alipur, Delhi - DPCC",28-Feb-2022,19:00,28-Feb-2022,20:00,138.0,42.0,16.45,993.03,4.67,59.53,260.75,0.0,1.5,27.48,49.3,4.6,10.05,0.8,6.27,0.25,23.88,0.03,,
"Alipur, Delhi - DPCC",28-Feb-2022,20:00,28-Feb-2022,21:00,168.0,57.0,14.9,993.45,4.65,65.3,243.32,0.0,4.35,36.0,61.05,6.12,9.68,0.93,2.75,0.5,28.62,0.15,,
"Alipur, Delhi - DPCC",28-Feb-2022,21:00,28-Feb-2022,22:00,238.0,80.0,13.7,993.6,4.65,70.95,241.12,0.0,19.95,46.88,57.65,4.35,8.73,1.02,2.27,0.57,30.8,0.48,,
"Alipur, Delhi - DPCC",28-Feb-2022,22:00,28-Feb-2022,23:00,219.0,83.0,13.05,993.88,4.7,72.95,244.72,0.0,25.05,49.65,54.83,3.83,7.9,1.0,2.27,0.65,24.78,0.25,,
"Alipur, Delhi - DPCC",28-Feb-2022,23:00,01-Mar-2022,00:00,229.0,80.0,12.27,993.83,4.62,76.1,246.27,0.0,32.0,53.15,50.92,4.25,5.62,1.05,2.07,0.78,19.48,0.2,,
"Alipur, Delhi - DPCC",01-Mar-2022,00:00,01-Mar-2022,01:00,252.0,99.0,11.85,993.62,4.6,77.4,244.7,0.0,14.55,37.57,48.38,3.8,4.9,0.88,2.23,0.88,15.12,0.2,,
"Alipur, Delhi - DPCC",01-Mar-2022,01:00,01-Mar-2022,02:00,150.0,70.0,11.43,993.4,4.55,78.22,139.97,0.0,3.78,26.15,43.38,3.42,4.25,0.63,,0.9,11.97,0.25,,
"Alipur, Delhi - DPCC",01-Mar-2022,02:00,01-Mar-2022,03:00,123.0,57.0,11.03,992.98,4.6,79.22,136.65,0.0,2.4,23.6,40.6,7.4,4.3,0.7,2.27,0.75,8.32,0.17,,
"Alipur, Delhi - DPCC",01-Mar-2022,03:00,01-Mar-2022,04:00,114.0,58.0,10.68,992.38,4.57,80.8,136.8,0.0,18.0,36.12,39.88,4.45,4.03,0.72,2.47,0.72,6.48,0.1,,
"Alipur, Delhi - DPCC",01-Mar-2022,04:00,01-Mar-2022,05:00,128.0,58.0,10.5,992.52,4.5,82.45,147.95,0.0,54.6,64.47,37.65,5.08,5.47,0.9,2.25,0.57,5.12,0.07,,
"Alipur, Delhi - DPCC",01-Mar-2022,05:00,01-Mar-2022,06:00,168.0,67.0,10.62,993.57,4.43,82.12,241.15,0.0,9.7,26.7,35.2,5.85,4.65,0.73,2.7,0.75,4.9,0.47,,
"Alipur, Delhi - DPCC",01-Mar-2022,06:00,01-Mar-2022,07:00,117.0,67.0,10.32,994.28,5.9,82.55,208.28,0.0,6.3,22.05,31.8,5.25,5.0,0.95,2.45,0.62,4.3,0.1,,
"Alipur, Delhi - DPCC",01-Mar-2022,07:00,01-Mar-2022,08:00,190.0,114.0,11.38,994.98,49.5,82.48,187.42,0.0,19.48,32.07,32.12,4.57,5.3,1.03,2.42,0.9,4.05,0.32,,
"Alipur, Delhi - DPCC",01-Mar-2022,08:00,01-Mar-2022,09:00,208.0,127.0,14.6,996.48,198.27,71.15,220.32,0.0,25.25,46.98,49.67,4.77,7.75,1.02,3.48,1.02,4.62,0.4,,
"Alipur, Delhi - DPCC",01-Mar-2022,09:00,01-Mar-2022,10:00,229.0,138.0,18.15,996.92,331.1,60.65,219.7,0.0,11.9,30.48,39.08,4.3,13.32,0.85,7.78,1.12,4.75,0.4,,
"Alipur, Delhi - DPCC",01-Mar-2022,10:00,01-Mar-2022,11:00,228.0,150.0,21.35,997.27,422.9,51.5,244.55,0.0,4.08,15.57,23.05,4.2,14.6,0.7,20.27,0.98,5.1,0.32,,
"Alipur, Delhi - DPCC",01-Mar-2022,11:00,01-Mar-2022,12:00,177.0,110.0,23.32,997.2,557.65,44.58,248.02,0.0,1.53,9.65,15.82,4.0,16.3,0.53,29.8,0.9,9.7,0.23,,
"Alipur, Delhi - DPCC",01-Mar-2022,12:00,01-Mar-2022,13:00,123.0,79.0,24.75,996.53,601.12,40.4,207.95,0.0,1.07,7.07,11.65,3.68,14.88,0.5,33.75,0.78,11.35,0.28,,
"Alipur, Delhi - DPCC",01-Mar-2022,13:00,01-Mar-2022,14:00,121.0,69.0,25.42,995.67,587.05,38.85,221.43,0.0,0.88,6.22,10.35,3.12,12.25,0.43,36.6,0.72,14.68,0.05,,
"Alipur, Delhi - DPCC",01-Mar-2022,14:00,01-Mar-2022,15:00,99.0,53.0,25.98,994.9,504.35,40.0,215.83,0.0,0.75,5.88,9.88,2.8,10.85,0.6,35.75,0.78,12.05,0.0,,
"Alipur, Delhi - DPCC",01-Mar-2022,15:00,01-Mar-2022,16:00,100.0,55.0,25.83,994.48,382.93,40.05,237.4,0.0,0.82,5.75,9.5,3.3,10.7,0.6,35.9,0.68,10.0,0.0,,
"Alipur, Delhi - DPCC",01-Mar-2022,16:00,01-Mar-2022,17:00,106.0,50.0,25.08,994.22,216.4,42.6,219.57,0.0,0.88,5.95,9.88,3.03,10.13,0.6,33.35,0.6,9.43,0.0,,
"Alipur, Delhi - DPCC",01-Mar-2022,17:00,01-Mar-2022,18:00,91.0,44.0,22.55,994.12,68.1,48.23,247.15,0.0,0.82,6.05,10.2,3.85,9.5,0.6,29.33,0.62,7.42,0.03,,
"Alipur, Delhi - DPCC",01-Mar-2022,18:00,01-Mar-2022,19:00,91.0,52.0,18.72,994.1,7.9,58.98,275.92,0.0,1.0,11.45,20.02,3.18,8.07,0.65,19.55,0.45,6.1,0.05,,
"Alipur, Delhi - DPCC",01-Mar-2022,19:00,01-Mar-2022,20:00,128.0,50.0,16.82,994.7,4.25,65.8,275.85,0.0,1.02,24.6,44.62,3.05,7.55,0.77,10.03,0.4,5.83,0.15,,
"Alipur, Delhi - DPCC",01-Mar-2022,20:00,01-Mar-2022,21:00,185.0,73.0,15.47,995.23,4.33,71.1,275.57,0.0,1.23,22.33,39.95,3.68,7.4,0.95,8.55,0.35,5.43,0.07,,
"Alipur, Delhi - DPCC",01-Mar-2022,21:00,01-Mar-2022,22:00,212.0,116.0,14.82,995.7,4.35,74.9,275.32,0.0,32.17,64.6,71.47,3.17,7.47,1.52,2.7,0.7,4.62,0.07,,
"Alipur, Delhi - DPCC",01-Mar-2022,22:00,01-Mar-2022,23:00,305.0,122.0,14.48,995.98,4.3,77.57,275.57,0.0,109.68,121.4,60.6,2.6,9.5,2.12,2.47,0.83,6.75,0.38,,
"Alipur, Delhi - DPCC",01-Mar-2022,23:00,02-Mar-2022,00:00,428.0,151.0,13.97,995.67,4.3,78.72,275.42,0.0,134.43,137.62,52.4,2.05,9.57,1.88,2.67,0.95,16.3,0.5,,
"Alipur, Delhi - DPCC",02-Mar-2022,00:00,02-Mar-2022,01:00,359.0,140.0,13.3,995.43,4.3,81.6,273.57,0.0,121.13,125.13,50.1,3.03,8.93,1.73,2.77,0.93,15.2,0.47,,
"Alipur, Delhi - DPCC",02-Mar-2022,01:00,02-Mar-2022,02:00,359.0,147.0,13.25,995.17,4.28,82.53,260.73,0.0,89.98,95.17,41.25,2.58,8.32,1.53,2.2,0.92,13.57,0.85,,
"Alipur, Delhi - DPCC",02-Mar-2022,02:00,02-Mar-2022,03:00,288.0,122.0,12.7,994.77,4.2,82.7,264.7,0.0,34.5,49.4,40.1,6.4,5.3,0.9,2.2,0.92,11.97,1.12,,
"Alipur, Delhi - DPCC",02-Mar-2022,03:00,02-Mar-2022,04:00,199.0,113.0,12.43,994.4,4.2,82.78,264.62,0.0,38.7,52.43,39.35,4.93,6.07,1.0,2.9,1.07,10.32,0.9,,
"Alipur, Delhi - DPCC",02-Mar-2022,04:00,02-Mar-2022,05:00,205.0,122.0,11.7,994.17,4.17,82.78,264.5,0.0,37.77,47.05,30.52,5.17,5.87,1.0,3.55,0.85,8.35,0.78,,
"Alipur, Delhi - DPCC",02-Mar-2022,05:00,02-Mar-2022,06:00,219.0,132.0,11.78,994.5,4.18,82.8,262.55,0.0,48.77,57.38,32.92,4.12,5.98,1.1,4.1,1.12,8.45,0.98,,
"Alipur, Delhi - DPCC",02-Mar-2022,06:00,02-Mar-2022,07:00,273.0,153.0,11.75,995.0,6.07,82.8,258.98,0.0,78.72,81.42,32.65,4.15,6.53,1.02,3.25,1.12,7.98,0.8,,
"Alipur, Delhi - DPCC",02-Mar-2022,07:00,02-Mar-2022,08:00,244.0,114.0,12.85,995.9,52.2,82.88,191.97,0.0,35.67,48.58,36.55,3.75,5.55,1.0,2.47,1.05,7.32,0.93,,
