AQ_1420_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,21:00,13-Nov-2021,22:00,432.0,191.75,19.48,971.12,5.73,75.8,123.85,0.0,150.62,189.23,124.9,37.5,19.33,6.82,6.0,2.95,17.07,14.75,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,22:00,13-Nov-2021,23:00,432.5,206.75,19.33,971.12,5.8,76.25,109.8,0.0,154.78,200.35,139.43,34.5,22.52,6.4,6.25,3.15,15.5,14.43,,
"Ashok Vihar, Delhi - DPCC",13-Nov-2021,23:00,14-Nov-2021,00:00,436.0,231.75,19.15,971.05,5.55,77.83,148.42,0.0,156.28,204.1,144.22,35.45,22.25,6.1,6.48,2.9,14.78,13.03,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,00:00,14-Nov-2021,01:00,455.25,256.75,19.02,971.1,5.65,80.22,102.1,0.0,185.57,234.8,157.03,32.73,21.1,6.83,6.92,2.8,16.25,13.3,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,01:00,14-Nov-2021,02:00,497.25,291.25,18.73,971.15,5.82,80.4,80.02,0.0,196.77,246.85,162.43,37.58,20.3,4.47,,2.95,18.68,13.2,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,02:00,14-Nov-2021,03:00,491.5,294.5,18.35,971.17,5.83,81.22,61.58,0.0,154.0,209.2,157.3,34.4,9.3,3.0,8.52,3.43,18.52,11.47,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,03:00,14-Nov-2021,04:00,446.0,276.5,17.95,971.23,6.05,82.8,58.47,0.0,133.25,188.15,149.53,30.33,6.73,2.25,7.83,5.9,19.07,9.77,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,04:00,14-Nov-2021,05:00,407.0,251.5,17.5,971.12,5.8,84.28,118.9,0.0,108.7,158.05,130.53,32.45,5.45,1.43,7.28,5.5,16.58,8.27,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,05:00,14-Nov-2021,06:00,362.75,242.5,17.55,971.12,5.68,82.6,123.62,0.0,86.42,132.58,116.78,32.95,3.15,0.6,6.85,4.47,15.6,4.4,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,06:00,14-Nov-2021,07:00,345.5,224.5,17.68,971.0,7.43,77.78,168.17,0.0,70.38,111.7,102.22,30.98,2.38,0.2,6.23,3.3,12.12,4.53,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,07:00,14-Nov-2021,08:00,297.25,185.5,18.58,971.02,38.45,70.52,178.85,0.0,56.5,94.3,90.65,31.25,2.43,0.65,7.53,3.08,10.55,3.3,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,08:00,14-Nov-2021,09:00,346.25,201.0,20.12,971.05,88.0,62.45,176.15,0.0,50.6,88.8,89.35,30.92,11.05,1.0,9.2,2.12,9.3,3.0,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,09:00,14-Nov-2021,10:00,415.5,241.75,21.73,971.1,139.2,56.2,165.8,0.0,41.05,81.15,89.7,32.28,19.65,1.3,17.0,2.25,9.3,2.73,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,10:00,14-Nov-2021,11:00,460.75,265.25,24.62,971.2,219.53,46.3,166.95,0.0,30.18,71.25,87.72,33.67,46.45,1.4,43.78,1.65,12.6,3.02,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,11:00,14-Nov-2021,12:00,457.75,258.0,26.62,971.23,229.0,41.08,144.22,0.0,20.35,54.27,70.9,34.25,42.92,1.3,82.55,1.48,7.78,2.8,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,12:00,14-Nov-2021,13:00,388.5,209.25,26.68,971.35,363.88,37.27,27.22,0.0,11.5,23.68,26.93,33.75,28.65,0.53,115.95,1.18,8.62,2.5,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,13:00,14-Nov-2021,14:00,234.25,122.25,26.92,971.28,326.8,35.0,167.77,0.0,5.67,12.92,15.55,30.82,25.9,0.52,116.18,0.6,3.0,1.67,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,14:00,14-Nov-2021,15:00,189.0,92.25,26.55,971.25,231.25,37.38,138.15,0.0,2.9,11.35,16.9,31.23,23.4,0.73,121.68,0.7,6.55,1.23,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,15:00,14-Nov-2021,16:00,243.75,121.25,25.77,971.12,138.52,41.27,181.23,0.0,1.88,12.85,21.27,32.52,21.9,0.88,105.28,0.85,10.48,1.47,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,16:00,14-Nov-2021,17:00,252.25,131.75,24.05,971.17,55.35,46.25,121.5,0.0,2.65,20.62,34.67,32.27,19.5,1.03,64.07,0.93,9.05,2.05,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,17:00,14-Nov-2021,18:00,266.5,139.25,21.25,971.15,10.6,58.72,95.6,0.0,6.3,37.2,60.3,30.4,13.45,1.95,17.18,1.1,9.25,2.9,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,18:00,14-Nov-2021,19:00,362.25,185.75,20.08,971.1,5.7,70.8,136.1,0.0,77.28,106.15,81.1,30.93,12.2,4.77,6.28,1.68,12.43,7.67,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,19:00,14-Nov-2021,20:00,479.0,216.75,19.85,971.15,5.83,73.53,113.33,0.0,124.17,158.4,107.47,38.15,16.7,6.7,7.02,2.65,19.58,15.0,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,20:00,14-Nov-2021,21:00,577.75,282.0,19.55,971.17,5.9,77.28,90.45,0.0,162.82,204.82,135.6,35.75,14.68,8.25,7.0,2.77,17.65,13.57,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,21:00,14-Nov-2021,22:00,610.25,315.0,19.17,971.15,5.88,80.42,89.28,0.0,204.18,255.95,168.28,39.45,17.75,8.9,8.38,2.77,18.52,15.0,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,22:00,14-Nov-2021,23:00,681.5,364.25,19.02,971.12,5.85,82.83,69.77,0.0,256.1,307.75,186.03,38.58,21.5,4.93,9.65,3.0,19.38,16.95,,
"Ashok Vihar, Delhi - DPCC",14-Nov-2021,23:00,15-Nov-2021,00:00,673.0,377.0,18.9,971.07,5.58,84.78,151.1,0.0,276.48,336.9,209.65,36.82,24.3,2.51,9.65,3.25,18.95,16.82,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,00:00,15-Nov-2021,01:00,644.25,370.25,18.75,971.12,5.73,86.1,132.3,0.0,272.95,336.15,213.62,36.52,22.68,9.67,8.9,3.33,18.92,16.2,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,01:00,15-Nov-2021,02:00,580.75,343.25,18.85,971.1,5.62,82.22,135.6,0.0,253.22,323.75,220.55,36.78,21.1,5.12,,2.98,17.77,14.77,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,02:00,15-Nov-2021,03:00,523.25,316.0,18.6,971.15,5.78,81.12,105.08,0.0,195.7,266.1,200.3,35.5,2.6,3.3,8.52,2.55,15.58,12.47,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,03:00,15-Nov-2021,04:00,458.25,287.5,18.2,971.1,5.72,83.53,122.03,0.0,189.15,257.32,193.9,32.65,2.68,3.08,8.28,2.4,14.57,11.17,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,04:00,15-Nov-2021,05:00,406.0,260.0,17.8,971.22,6.08,85.67,52.62,0.0,163.45,227.17,176.62,33.33,1.25,2.08,7.52,2.18,13.6,10.25,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,05:00,15-Nov-2021,06:00,345.0,237.75,17.43,971.18,5.83,85.67,89.5,0.0,123.05,184.25,157.88,34.9,,0.83,6.28,2.23,12.33,8.73,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,06:00,15-Nov-2021,07:00,309.75,211.25,17.15,971.2,7.9,85.7,40.45,0.0,97.6,152.43,137.05,31.5,,0.1,6.55,2.17,11.0,7.0,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,07:00,15-Nov-2021,08:00,296.0,194.25,17.62,971.17,39.95,82.5,83.85,0.0,79.47,129.15,121.03,33.8,,0.53,6.5,1.85,9.75,5.73,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,08:00,15-Nov-2021,09:00,321.25,193.25,19.68,971.1,90.25,66.85,176.55,0.0,69.88,119.88,118.3,33.48,8.87,0.47,7.62,1.62,8.75,4.1,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,09:00,15-Nov-2021,10:00,396.75,223.75,21.55,971.1,140.47,55.6,176.2,0.0,61.75,116.53,124.38,34.9,18.33,0.77,12.15,1.48,9.78,3.53,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,10:00,15-Nov-2021,11:00,464.0,254.25,23.77,971.23,211.2,48.88,149.2,0.0,45.65,98.95,116.03,35.92,19.15,1.1,26.1,1.52,11.27,3.88,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,11:00,15-Nov-2021,12:00,500.5,262.25,25.43,971.33,233.15,43.8,89.58,0.0,29.3,72.6,91.58,36.7,23.48,0.97,60.67,1.58,9.47,3.98,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,12:00,15-Nov-2021,13:00,458.5,233.75,25.73,971.38,323.05,40.85,47.75,0.0,19.0,46.47,58.2,37.65,23.07,0.53,81.85,1.45,9.42,3.68,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,13:00,15-Nov-2021,14:00,368.5,184.75,25.82,971.3,289.32,41.05,104.45,0.0,11.57,28.75,36.35,37.65,14.0,0.77,102.68,1.07,5.88,2.2,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,14:00,15-Nov-2021,15:00,333.0,171.75,25.95,971.2,222.15,42.55,175.12,0.0,6.53,19.57,26.8,35.22,22.9,0.88,113.08,1.25,10.85,2.33,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,15:00,15-Nov-2021,16:00,341.25,184.0,25.27,971.15,141.07,45.27,180.18,0.0,2.68,15.7,25.45,36.4,23.2,0.95,97.0,1.12,12.18,3.02,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,16:00,15-Nov-2021,17:00,316.0,164.5,23.75,971.17,51.55,50.97,119.15,0.0,2.05,21.52,37.33,35.62,22.68,1.08,58.28,1.05,15.17,7.12,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,17:00,15-Nov-2021,18:00,305.25,155.0,21.3,971.2,9.75,63.05,94.97,0.0,4.35,37.03,62.9,33.98,17.7,1.52,18.95,1.12,14.1,7.03,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,18:00,15-Nov-2021,19:00,340.25,181.0,20.02,971.12,5.73,72.53,158.1,0.0,21.7,57.8,75.47,35.53,14.68,3.07,5.92,1.5,16.35,10.12,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,19:00,15-Nov-2021,20:00,407.75,223.0,19.42,971.2,6.0,76.53,88.78,0.0,46.12,81.8,83.1,37.05,13.33,4.38,5.5,1.92,14.57,11.07,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,20:00,15-Nov-2021,21:00,438.0,246.0,19.38,971.2,5.97,74.28,112.92,0.0,63.87,105.83,101.03,38.85,17.4,4.53,5.7,2.2,16.8,12.38,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,21:00,15-Nov-2021,22:00,536.5,341.75,19.32,971.1,5.75,72.12,149.8,0.0,59.6,101.25,99.0,41.67,21.3,3.48,6.65,2.25,12.12,9.22,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,22:00,15-Nov-2021,23:00,578.75,418.25,19.05,971.05,5.55,73.67,173.07,0.0,59.95,100.7,97.55,39.38,13.12,3.17,6.02,2.35,10.08,8.17,,
"Ashok Vihar, Delhi - DPCC",15-Nov-2021,23:00,16-Nov-2021,00:00,555.5,395.75,18.75,971.1,5.6,75.9,170.78,0.0,47.12,85.05,87.65,35.92,11.12,2.65,5.2,2.23,10.8,7.35,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,00:00,16-Nov-2021,01:00,496.0,362.0,18.05,971.17,5.97,81.58,102.88,0.0,48.17,84.75,85.57,34.53,9.62,2.7,5.22,2.12,10.88,6.9,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,01:00,16-Nov-2021,02:00,502.75,371.5,17.9,971.25,6.3,80.38,36.52,0.0,29.4,63.65,74.67,37.77,8.27,1.67,,1.97,10.25,6.2,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,02:00,16-Nov-2021,03:00,523.75,398.0,17.8,971.17,6.1,81.5,90.95,0.0,26.8,55.7,63.6,34.1,7.1,1.9,5.5,1.78,7.5,3.45,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,03:00,16-Nov-2021,04:00,500.0,392.5,17.57,971.17,6.05,84.33,96.62,0.0,27.25,53.25,58.4,32.57,8.6,1.98,5.32,1.62,7.43,2.92,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,04:00,16-Nov-2021,05:00,506.5,392.75,17.38,971.28,6.38,86.17,41.73,0.0,28.57,53.27,56.4,33.08,5.82,1.98,5.65,2.62,10.7,4.75,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,05:00,16-Nov-2021,06:00,502.5,379.25,17.12,971.12,5.88,87.92,140.3,0.0,26.05,49.0,52.15,33.6,5.85,1.77,4.8,3.25,10.7,5.72,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,06:00,16-Nov-2021,07:00,483.0,367.75,17.1,971.15,7.57,88.88,126.72,0.0,28.45,50.22,50.8,33.3,5.88,1.57,6.0,2.65,9.7,2.5,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,07:00,16-Nov-2021,08:00,547.0,404.75,17.7,971.12,37.58,83.42,152.03,0.0,29.0,50.62,50.67,35.6,6.87,1.83,7.08,2.6,9.6,4.83,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,08:00,16-Nov-2021,09:00,561.0,379.25,19.83,971.1,88.35,69.32,182.23,0.0,28.18,57.65,65.22,34.73,10.92,2.25,9.32,2.45,8.78,3.15,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,09:00,16-Nov-2021,10:00,667.0,439.5,21.43,971.15,131.97,60.28,176.2,0.0,21.12,53.52,68.2,35.52,18.6,2.35,20.0,2.35,7.78,3.32,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,10:00,16-Nov-2021,11:00,609.25,384.75,24.02,971.22,214.12,49.67,172.12,0.0,12.88,42.58,60.3,34.23,38.88,2.02,54.65,2.15,7.52,3.08,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,11:00,16-Nov-2021,12:00,483.5,289.0,25.62,971.22,267.02,44.02,204.18,0.0,7.25,26.5,38.7,33.75,55.73,1.58,100.92,1.4,6.83,2.12,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,12:00,16-Nov-2021,13:00,397.5,229.5,25.97,971.3,370.85,42.48,185.55,0.0,3.95,17.23,26.35,34.78,62.5,1.3,116.1,1.1,6.97,1.45,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,13:00,16-Nov-2021,14:00,343.5,196.0,26.15,971.3,293.25,41.3,166.62,0.0,2.7,12.38,19.12,35.47,25.57,0.95,119.75,0.97,7.93,1.2,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,14:00,16-Nov-2021,15:00,280.75,165.0,25.97,971.2,235.53,40.48,194.05,0.0,1.48,9.7,15.97,31.9,20.55,0.65,106.65,0.88,5.7,0.9,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,15:00,16-Nov-2021,16:00,245.0,141.5,25.38,971.12,142.1,42.77,182.35,0.0,2.05,12.97,21.3,32.02,17.27,0.82,91.4,,,,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,16:00,16-Nov-2021,17:00,262.5,133.0,23.95,971.07,53.05,47.73,174.6,0.0,1.95,20.73,35.95,29.8,16.43,0.97,59.92,0.7,6.57,2.4,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,17:00,16-Nov-2021,18:00,287.0,136.25,21.55,971.18,10.0,58.38,93.3,0.0,8.88,47.22,75.17,28.65,18.07,1.67,11.78,1.33,8.3,4.18,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,18:00,16-Nov-2021,19:00,332.75,162.25,20.38,971.1,5.55,65.2,159.03,0.0,33.7,72.85,85.28,33.5,20.68,2.87,5.4,1.5,11.22,6.57,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,19:00,16-Nov-2021,20:00,401.25,192.75,19.55,971.12,5.8,69.38,135.88,0.0,37.45,73.0,79.85,32.23,19.27,3.12,5.5,2.02,16.02,8.9,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,20:00,16-Nov-2021,21:00,418.75,225.5,19.02,971.12,5.7,72.23,135.55,0.0,54.42,92.53,90.53,33.33,14.05,3.6,5.72,2.2,16.55,9.35,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,21:00,16-Nov-2021,22:00,441.5,252.25,18.7,971.07,5.73,73.7,128.7,0.0,58.55,97.1,92.82,33.85,14.55,3.67,5.12,2.3,14.77,8.97,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,22:00,16-Nov-2021,23:00,444.5,276.25,18.4,971.1,5.7,80.23,143.38,0.0,95.52,131.05,99.95,30.75,15.25,4.78,5.7,2.38,14.75,9.57,,
"Ashok Vihar, Delhi - DPCC",16-Nov-2021,23:00,17-Nov-2021,00:00,473.5,293.0,17.95,971.15,5.88,84.28,96.2,0.0,123.95,163.68,117.72,33.78,15.8,5.3,6.43,3.48,17.4,11.18,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,00:00,17-Nov-2021,01:00,522.0,326.5,17.7,971.12,5.85,87.85,97.18,0.0,145.3,187.22,129.35,32.85,15.55,5.7,6.55,4.65,18.62,11.4,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,01:00,17-Nov-2021,02:00,529.0,347.25,17.55,971.08,5.72,87.2,112.52,0.0,121.08,165.0,124.65,34.48,13.4,3.35,,3.75,16.27,10.55,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,02:00,17-Nov-2021,03:00,521.25,372.25,17.4,971.17,5.95,88.75,88.27,0.0,103.3,149.1,122.0,30.1,6.5,3.0,6.38,2.85,13.93,9.25,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,03:00,17-Nov-2021,04:00,482.75,352.25,17.23,971.2,6.2,89.15,44.65,0.0,89.33,134.95,116.82,30.68,4.67,2.5,5.8,2.43,14.25,8.23,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,04:00,17-Nov-2021,05:00,472.75,350.0,17.3,971.22,6.22,89.6,40.0,0.0,80.97,123.75,108.55,31.4,4.42,2.2,6.47,2.17,14.92,7.35,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,05:00,17-Nov-2021,06:00,491.0,360.33,17.23,971.17,5.95,89.92,70.0,0.0,64.15,102.85,95.05,32.22,2.87,1.8,6.45,2.93,13.6,6.45,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,06:00,17-Nov-2021,07:00,451.25,331.0,17.05,971.17,7.5,90.38,50.45,0.0,54.2,90.4,86.88,31.25,2.48,1.23,6.05,3.45,12.85,5.33,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,07:00,17-Nov-2021,08:00,415.75,288.0,17.38,971.18,36.23,90.9,98.6,0.0,53.7,86.78,80.85,32.45,1.55,1.58,6.68,3.3,11.7,4.65,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,08:00,17-Nov-2021,09:00,456.25,285.67,19.15,971.1,87.35,78.55,140.53,0.0,57.27,97.8,96.1,30.82,11.12,1.8,8.57,2.52,10.75,4.7,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,09:00,17-Nov-2021,10:00,492.0,304.0,21.38,971.3,119.57,59.35,36.45,0.0,40.7,88.15,103.4,31.35,31.73,1.8,16.9,2.43,9.25,4.25,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,10:00,17-Nov-2021,11:00,516.5,329.5,23.35,971.32,198.9,51.22,32.02,0.0,25.95,68.4,88.85,32.92,42.9,1.62,44.27,1.73,7.62,3.15,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,11:00,17-Nov-2021,12:00,470.0,288.25,25.25,971.35,290.23,45.4,48.3,0.0,13.87,40.6,55.03,34.05,32.6,1.27,91.47,1.42,6.62,1.92,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,12:00,17-Nov-2021,13:00,374.0,241.0,25.45,971.4,372.52,44.48,37.08,0.0,6.35,18.23,24.58,35.92,21.35,0.83,106.1,1.67,6.45,1.52,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,13:00,17-Nov-2021,14:00,323.5,206.0,25.57,971.4,315.38,43.5,40.17,0.0,2.9,9.7,13.75,35.85,15.4,0.8,107.43,1.12,4.35,0.65,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,14:00,17-Nov-2021,15:00,172.25,101.0,25.73,971.4,228.6,42.5,42.1,0.0,2.83,10.1,14.6,33.95,15.62,0.65,112.37,1.08,3.48,0.35,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,15:00,17-Nov-2021,16:00,166.25,95.75,25.3,971.32,138.05,42.67,35.17,0.0,1.33,8.73,14.35,32.38,12.18,0.5,99.97,1.0,3.05,0.45,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,16:00,17-Nov-2021,17:00,150.0,80.0,23.88,971.25,49.7,49.02,87.88,0.0,1.48,16.85,29.43,30.12,12.65,0.7,67.15,1.02,3.68,1.0,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,17:00,17-Nov-2021,18:00,178.0,86.25,21.2,971.15,9.65,62.4,140.05,0.0,7.67,33.77,51.75,30.82,12.82,1.83,26.75,1.5,10.3,3.98,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,18:00,17-Nov-2021,19:00,254.5,117.5,19.88,971.12,5.82,74.23,142.15,0.0,76.03,110.53,91.3,35.88,14.65,5.07,5.95,2.5,18.43,10.43,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,19:00,17-Nov-2021,20:00,364.0,169.0,19.77,971.15,5.73,78.95,130.3,0.0,125.5,162.3,112.78,32.58,14.8,7.35,6.55,2.98,16.35,12.02,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,20:00,17-Nov-2021,21:00,486.5,236.25,19.7,971.12,5.8,78.42,130.18,0.0,191.65,236.92,151.7,38.17,16.6,8.38,7.6,3.33,16.82,13.93,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,21:00,17-Nov-2021,22:00,619.5,312.75,19.25,971.17,5.88,83.75,111.95,0.0,205.33,257.12,168.75,38.2,17.9,8.77,7.55,3.33,16.92,14.22,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,22:00,17-Nov-2021,23:00,574.0,318.0,19.12,971.12,5.78,85.4,125.9,0.0,239.4,305.4,207.18,37.17,21.3,4.83,9.15,3.25,18.58,15.78,,
"Ashok Vihar, Delhi - DPCC",17-Nov-2021,23:00,18-Nov-2021,00:00,594.25,327.0,18.75,971.17,5.95,87.7,95.9,0.0,273.88,343.3,225.73,31.33,25.6,2.43,9.68,3.55,21.0,17.07,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,00:00,18-Nov-2021,01:00,553.0,325.5,18.68,971.15,6.0,89.7,76.88,0.0,290.52,358.98,229.57,33.42,25.38,3.34,9.53,3.55,21.05,15.22,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,01:00,18-Nov-2021,02:00,517.0,324.25,18.8,971.22,6.12,91.68,68.62,0.0,321.65,395.03,249.65,35.05,25.0,8.77,,3.6,22.0,14.2,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,02:00,18-Nov-2021,03:00,518.25,331.25,18.65,971.22,6.15,94.4,75.72,0.0,350.2,423.7,259.9,32.2,13.3,8.8,12.1,3.5,21.85,13.4,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,03:00,18-Nov-2021,04:00,518.5,321.25,18.35,971.22,6.15,94.6,69.22,0.0,337.6,415.5,263.75,30.9,11.97,7.6,16.1,3.2,22.35,16.07,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,04:00,18-Nov-2021,05:00,498.25,307.75,18.1,971.2,6.1,94.6,80.2,0.0,314.73,393.77,257.98,30.83,6.68,5.92,17.4,2.92,20.15,14.72,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,05:00,18-Nov-2021,06:00,490.25,301.0,17.98,971.22,6.3,94.6,55.95,0.0,326.55,409.25,268.93,33.42,7.3,5.55,61.23,2.92,18.33,13.97,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,06:00,18-Nov-2021,07:00,563.5,359.75,17.88,971.28,7.05,94.6,62.77,0.0,330.05,411.52,267.8,36.55,9.0,4.77,102.05,4.18,19.95,8.97,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,07:00,18-Nov-2021,08:00,604.25,379.0,17.95,971.3,33.8,94.6,43.45,0.0,285.2,379.0,275.45,38.3,9.17,2.67,81.53,4.0,20.9,13.98,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,08:00,18-Nov-2021,09:00,652.0,395.75,19.02,971.3,83.83,86.65,50.73,0.0,173.3,295.17,289.38,34.33,14.8,0.92,37.75,3.05,22.55,7.68,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,09:00,18-Nov-2021,10:00,658.0,392.0,21.35,971.4,116.12,61.35,41.77,0.0,98.9,204.03,231.97,40.05,47.88,,19.9,1.9,19.15,8.85,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,10:00,18-Nov-2021,11:00,540.5,345.5,24.23,971.35,201.2,49.28,100.75,0.0,71.65,143.65,160.3,41.58,36.55,,49.7,1.8,14.25,4.88,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,11:00,18-Nov-2021,12:00,390.5,258.5,26.08,971.35,304.42,43.58,124.62,0.0,48.88,99.9,112.9,44.55,18.0,,70.0,1.5,11.12,3.25,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,12:00,18-Nov-2021,13:00,239.25,153.75,25.93,971.4,349.7,42.42,54.83,0.0,33.4,63.5,68.2,44.08,5.1,,83.53,0.98,6.45,1.3,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,13:00,18-Nov-2021,14:00,149.0,94.75,26.48,971.33,303.93,40.48,167.1,0.0,23.1,45.53,50.2,45.1,4.47,0.17,101.05,0.78,4.57,0.8,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,14:00,18-Nov-2021,15:00,160.0,97.5,26.25,971.23,211.18,42.25,157.38,0.0,14.82,36.12,45.25,41.42,11.7,0.03,120.83,0.98,6.42,1.23,,
"Ashok Vihar, Delhi - DPCC",18-Nov-2021,15:00,18-Nov-2021,16:00,212.25,120.0,25.2,971.18,107.1,46.9,170.22,0.0,8.38,28.68,41.08,39.83,14.38,0.3,124.75,1.3,8.35,2.08,,
