AQ_108_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Aya Nagar, Delhi - IMD",28-Dec-2021,01:00,28-Dec-2021,02:00,154.19,116.45,,,,,,,49.74,67.51,17.76,,,0.0,21.22,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,02:00,28-Dec-2021,03:00,161.86,93.22,,,,,,,43.0,62.28,19.26,,,0.0,20.9,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,03:00,28-Dec-2021,04:00,161.84,89.81,,,,,,,32.25,50.2,17.93,,,0.0,20.06,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,04:00,28-Dec-2021,05:00,165.6,104.76,,,,,,,19.58,39.61,20.03,,,0.0,21.22,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,05:00,28-Dec-2021,06:00,157.63,106.21,,,,,,,17.12,37.14,20.01,,,0.0,21.36,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,06:00,28-Dec-2021,07:00,164.34,92.18,,,,,,,18.82,34.96,16.15,,,0.0,21.42,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,07:00,28-Dec-2021,08:00,139.61,76.09,,,,,,,15.25,34.15,18.9,,,0.0,20.82,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,08:00,28-Dec-2021,09:00,135.68,79.12,,,,,,,14.95,32.93,17.99,,,0.0,21.2,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,09:00,28-Dec-2021,10:00,181.94,113.36,,,,,,,36.42,58.87,22.47,,,0.0,21.62,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,10:00,28-Dec-2021,11:00,222.42,160.01,,,,,,,32.17,62.74,30.57,,,0.0,22.31,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,11:00,28-Dec-2021,12:00,265.4,167.79,,,,,,,27.31,62.36,35.04,,,0.0,22.2,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,12:00,28-Dec-2021,13:00,308.51,200.0,,,,,,,21.73,54.93,33.18,,,0.0,22.62,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,13:00,28-Dec-2021,14:00,223.43,154.57,,,,,,,12.19,40.08,27.89,,,0.0,25.04,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,14:00,28-Dec-2021,15:00,120.87,86.05,,,,,,,12.76,36.17,23.42,,,0.0,23.84,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,15:00,28-Dec-2021,16:00,86.55,61.9,,,,,,,11.79,33.41,21.62,,,0.0,24.2,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,16:00,28-Dec-2021,17:00,127.96,77.56,,,,,,,15.47,40.42,24.95,,,0.0,21.94,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,17:00,28-Dec-2021,18:00,105.85,64.26,,,,,,,12.47,43.85,31.4,,,0.0,21.43,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,18:00,28-Dec-2021,19:00,129.14,72.65,,,,,,,20.38,45.8,25.42,,,0.0,20.81,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,19:00,28-Dec-2021,20:00,93.55,54.73,,,,,,,22.67,45.22,22.54,,,0.0,21.16,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,20:00,28-Dec-2021,21:00,94.61,56.06,,,,,,,9.66,32.02,22.36,,,0.0,20.73,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,21:00,28-Dec-2021,22:00,87.07,43.1,,,,,,,42.0,59.7,17.79,,,0.0,20.3,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,22:00,28-Dec-2021,23:00,125.3,70.29,,,,,,,70.25,79.64,9.4,,,0.0,20.08,,,,,
"Aya Nagar, Delhi - IMD",28-Dec-2021,23:00,29-Dec-2021,00:00,130.11,95.54,,,,,,,59.0,73.61,14.56,,,0.0,20.36,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,00:00,29-Dec-2021,01:00,115.73,87.69,,,,,,,38.7,51.54,12.84,,,0.0,20.77,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,01:00,29-Dec-2021,02:00,97.81,70.89,,,,,,,29.9,42.8,12.89,,,0.0,20.42,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,02:00,29-Dec-2021,03:00,99.8,58.66,,,,,,,21.39,35.06,13.66,,,0.0,19.48,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,03:00,29-Dec-2021,04:00,114.66,72.71,,,,,,,31.86,43.37,11.54,,,0.0,20.17,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,04:00,29-Dec-2021,05:00,142.91,88.86,,,,,,,47.66,54.63,6.95,,,0.0,20.3,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,05:00,29-Dec-2021,06:00,157.94,98.07,,,,,,,40.87,50.11,9.23,,,0.0,21.26,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,06:00,29-Dec-2021,07:00,188.28,95.76,,,,,,,35.75,44.75,9.0,,,0.0,19.73,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,07:00,29-Dec-2021,08:00,191.13,94.76,,,,,,,41.52,50.12,8.61,,,0.0,20.26,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,08:00,29-Dec-2021,09:00,203.37,118.39,,,,,,,30.43,45.63,15.18,,,0.0,22.02,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,09:00,29-Dec-2021,10:00,236.85,149.33,,,,,,,22.43,42.89,20.46,,,0.0,23.73,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,10:00,29-Dec-2021,11:00,213.51,174.45,,,,,,,18.34,41.23,22.9,,,0.0,26.77,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,11:00,29-Dec-2021,12:00,240.86,168.19,,,,,,,16.72,71.15,54.41,,,0.0,31.82,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,12:00,29-Dec-2021,13:00,185.24,86.17,,,,,,,97.42,126.15,16.77,,,0.0,42.13,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,13:00,29-Dec-2021,14:00,136.81,94.26,,,,,,,9.32,25.72,16.4,,,0.0,50.05,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,14:00,29-Dec-2021,15:00,137.84,112.47,,,,,,,8.37,22.79,14.42,,,0.0,52.01,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,15:00,29-Dec-2021,16:00,72.35,60.32,,,,,,,8.34,21.15,12.81,,,0.0,55.44,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,16:00,29-Dec-2021,17:00,73.02,50.3,,,,,,,8.39,21.61,13.22,,,0.0,54.2,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,17:00,29-Dec-2021,18:00,41.15,34.86,,,,,,,152.19,158.58,11.65,,,0.0,38.91,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,18:00,29-Dec-2021,19:00,87.98,50.33,,,,,,,10.64,36.84,26.19,,,0.0,26.68,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,19:00,29-Dec-2021,20:00,147.7,80.7,,,,,,,9.97,38.36,28.41,,,0.0,25.13,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,20:00,29-Dec-2021,21:00,221.83,141.52,,,,,,,26.48,60.45,33.96,,,0.0,21.04,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,21:00,29-Dec-2021,22:00,198.2,127.55,,,,,,,11.43,43.2,31.76,,,0.0,21.14,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,22:00,29-Dec-2021,23:00,197.07,123.72,,,,,,,15.57,46.88,31.32,,,0.0,21.37,,,,,
"Aya Nagar, Delhi - IMD",29-Dec-2021,23:00,30-Dec-2021,00:00,209.43,120.63,,,,,,,15.15,46.19,31.05,,,0.0,21.04,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,00:00,30-Dec-2021,01:00,253.29,128.26,,,,,,,23.42,52.18,28.76,,,0.0,20.33,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,01:00,30-Dec-2021,02:00,244.51,127.61,,,,,,,30.06,53.87,23.81,,,0.0,20.45,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,02:00,30-Dec-2021,03:00,242.72,135.13,,,,,,,52.31,70.66,18.31,,,0.0,20.93,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,03:00,30-Dec-2021,04:00,220.83,153.39,,,,,,,56.06,72.87,16.83,,,0.0,21.06,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,04:00,30-Dec-2021,05:00,158.93,105.73,,,,,,,24.59,47.41,22.86,,,0.0,20.61,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,05:00,30-Dec-2021,06:00,192.62,92.93,,,,,,,33.28,53.24,19.89,,,0.0,20.12,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,06:00,30-Dec-2021,07:00,224.0,117.42,,,,,,,77.26,82.95,5.69,,,0.0,20.36,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,07:00,30-Dec-2021,08:00,237.59,136.98,,,,,,,45.49,55.93,10.47,,,0.0,21.5,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,08:00,30-Dec-2021,09:00,239.95,141.04,,,,,,,35.73,50.74,15.05,,,0.0,22.53,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,09:00,30-Dec-2021,10:00,204.05,115.55,,,,,,,17.54,61.62,44.08,,,0.0,26.2,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,10:00,30-Dec-2021,11:00,163.21,94.53,,,,,,,14.7,49.68,34.97,,,0.0,32.62,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,11:00,30-Dec-2021,12:00,179.04,104.05,,,,,,,15.54,54.37,38.84,,,0.0,35.94,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,12:00,30-Dec-2021,13:00,135.86,104.87,,,,,,,9.64,33.71,24.08,,,0.0,49.66,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,13:00,30-Dec-2021,14:00,129.33,83.14,,,,,,,8.83,32.26,23.44,,,0.0,50.8,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,14:00,30-Dec-2021,15:00,87.81,48.39,,,,,,,8.71,31.98,23.28,,,0.0,53.77,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,15:00,30-Dec-2021,16:00,122.11,67.77,,,,,,,8.48,28.85,20.36,,,0.0,58.02,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,16:00,30-Dec-2021,17:00,89.96,45.79,,,,,,,8.43,24.49,16.05,,,0.0,53.43,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,17:00,30-Dec-2021,18:00,75.51,30.07,,,,,,,8.42,26.4,17.98,,,0.0,37.09,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,18:00,30-Dec-2021,19:00,106.33,40.81,,,,,,,19.11,54.02,34.9,,,0.0,22.45,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,19:00,30-Dec-2021,20:00,182.24,79.56,,,,,,,14.76,49.85,35.05,,,0.0,21.63,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,20:00,30-Dec-2021,21:00,224.97,117.79,,,,,,,30.03,66.21,36.22,,,0.0,20.93,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,21:00,30-Dec-2021,22:00,218.58,108.93,,,,,,,26.1,61.84,35.69,,,0.0,22.72,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,22:00,30-Dec-2021,23:00,267.66,132.79,,,,,,,46.5,77.69,31.21,,,0.0,21.98,,,,,
"Aya Nagar, Delhi - IMD",30-Dec-2021,23:00,31-Dec-2021,00:00,344.42,172.01,,,,,,,36.54,62.15,25.6,,,0.0,21.28,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,00:00,31-Dec-2021,01:00,331.33,194.47,,,,,,,64.96,88.41,23.4,,,0.0,21.1,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,01:00,31-Dec-2021,02:00,294.76,177.39,,,,,,,88.93,101.93,13.03,,,0.0,20.91,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,02:00,31-Dec-2021,03:00,254.88,140.46,,,,,,,58.81,79.22,20.46,,,0.0,21.41,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,03:00,31-Dec-2021,04:00,221.11,90.32,,,,,,,48.96,73.51,24.54,,,0.0,20.85,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,04:00,31-Dec-2021,05:00,199.93,102.64,,,,,,,54.77,77.93,23.13,,,0.0,20.14,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,05:00,31-Dec-2021,06:00,261.7,138.3,,,,,,,66.37,84.0,17.66,,,0.0,20.99,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,06:00,31-Dec-2021,07:00,283.03,164.89,,,,,,,59.77,72.91,13.16,,,0.0,21.07,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,07:00,31-Dec-2021,08:00,272.96,172.75,,,,,,,53.92,68.04,14.13,,,0.0,20.82,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,08:00,31-Dec-2021,09:00,234.09,141.03,,,,,,,37.87,57.68,19.8,,,0.0,21.33,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,09:00,31-Dec-2021,10:00,237.84,148.29,,,,,,,20.25,51.78,31.54,,,0.0,24.46,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,10:00,31-Dec-2021,11:00,248.26,138.11,,,,,,,12.46,42.72,30.28,,,0.0,30.98,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,11:00,31-Dec-2021,12:00,191.93,113.36,,,,,,,10.22,33.5,23.28,,,0.0,43.34,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,12:00,31-Dec-2021,13:00,149.5,104.71,,,,,,,9.05,27.98,18.95,,,0.0,49.32,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,13:00,31-Dec-2021,14:00,120.4,79.4,,,,,,,8.53,25.05,16.52,,,0.0,52.83,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,14:00,31-Dec-2021,15:00,119.98,85.68,,,,,,,8.63,25.75,17.13,,,0.0,56.78,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,15:00,31-Dec-2021,16:00,117.48,86.89,,,,,,,8.54,24.05,15.52,,,0.0,59.26,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,16:00,31-Dec-2021,17:00,116.11,65.24,,,,,,,8.49,23.24,14.75,,,0.0,56.72,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,17:00,31-Dec-2021,18:00,136.7,60.82,,,,,,,8.91,33.54,24.28,,,0.0,34.98,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,18:00,31-Dec-2021,19:00,185.04,90.45,,,,,,,21.84,60.22,38.34,,,0.0,22.12,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,19:00,31-Dec-2021,20:00,235.15,119.46,,,,,,,48.64,81.31,32.64,,,0.0,20.82,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,20:00,31-Dec-2021,21:00,272.07,158.54,,,,,,,38.52,68.93,30.45,,,0.0,20.99,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,21:00,31-Dec-2021,22:00,254.42,159.6,,,,,,,39.66,70.48,30.8,,,0.0,21.48,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,22:00,31-Dec-2021,23:00,322.47,196.66,,,,,,,53.33,79.59,26.25,,,0.0,21.93,,,,,
"Aya Nagar, Delhi - IMD",31-Dec-2021,23:00,01-Jan-2022,00:00,328.78,175.96,,,,,,,32.73,56.07,23.31,,,0.0,20.51,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,00:00,01-Jan-2022,01:00,254.39,147.12,,,,,,,21.02,54.69,33.68,,,0.0,20.37,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,01:00,01-Jan-2022,02:00,283.37,187.95,,,,,,,12.4,43.16,30.75,,,0.0,19.91,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,02:00,01-Jan-2022,03:00,287.16,168.46,,,,,,,23.53,55.5,31.98,,,0.0,19.6,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,03:00,01-Jan-2022,04:00,274.46,160.05,,,,,,,30.39,58.17,27.77,,,0.0,19.51,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,04:00,01-Jan-2022,05:00,223.05,123.84,,,,,,,15.09,45.95,30.84,,,0.0,19.51,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,05:00,01-Jan-2022,06:00,217.64,105.23,,,,,,,14.94,42.99,28.07,,,0.0,19.57,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,06:00,01-Jan-2022,07:00,219.2,115.04,,,,,,,21.93,43.96,22.03,,,0.0,19.59,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,07:00,01-Jan-2022,08:00,217.23,135.12,,,,,,,21.72,45.11,23.39,,,0.0,19.55,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,08:00,01-Jan-2022,09:00,221.94,143.89,,,,,,,22.14,55.48,33.33,,,0.0,19.5,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,09:00,01-Jan-2022,10:00,228.78,147.77,,,,,,,13.06,44.49,31.42,,,0.0,19.54,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,10:00,01-Jan-2022,11:00,233.34,153.89,,,,,,,10.24,37.0,26.75,,,0.0,19.61,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,11:00,01-Jan-2022,12:00,264.87,164.56,,,,,,,9.25,31.11,21.86,,,0.0,19.58,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,12:00,01-Jan-2022,13:00,246.0,187.87,,,,,,,8.87,29.04,20.16,,,0.0,19.53,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,13:00,01-Jan-2022,14:00,215.74,154.48,,,,,,,8.51,25.77,17.26,,,0.0,45.77,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,14:00,01-Jan-2022,15:00,195.16,134.26,,,,,,,8.37,26.24,17.87,,,0.0,63.9,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,15:00,01-Jan-2022,16:00,234.66,127.72,,,,,,,8.45,27.5,19.05,,,0.0,65.47,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,16:00,01-Jan-2022,17:00,194.73,118.57,,,,,,,8.49,27.3,18.8,,,0.0,56.57,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,17:00,01-Jan-2022,18:00,209.5,120.07,,,,,,,8.44,27.95,19.51,,,0.0,41.68,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,18:00,01-Jan-2022,19:00,251.04,136.56,,,,,,,8.76,40.56,31.8,,,0.0,29.62,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,19:00,01-Jan-2022,20:00,345.99,199.64,,,,,,,8.54,39.44,30.89,,,0.0,27.56,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,20:00,01-Jan-2022,21:00,349.86,217.8,,,,,,,15.72,58.42,42.7,,,0.0,21.71,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,21:00,01-Jan-2022,22:00,383.55,235.91,,,,,,,24.21,63.89,39.73,,,0.0,22.11,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,22:00,01-Jan-2022,23:00,422.26,249.65,,,,,,,38.51,66.92,28.39,,,0.0,21.24,,,,,
"Aya Nagar, Delhi - IMD",01-Jan-2022,23:00,02-Jan-2022,00:00,391.76,257.14,,,,,,,21.21,50.78,29.56,,,0.0,20.41,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,00:00,02-Jan-2022,01:00,300.43,206.52,,,,,,,21.89,50.07,28.19,,,0.0,20.55,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,01:00,02-Jan-2022,02:00,306.54,188.78,,,,,,,22.51,45.75,23.24,,,0.0,22.1,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,02:00,02-Jan-2022,03:00,344.48,193.51,,,,,,,32.36,53.71,21.39,,,0.0,21.32,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,03:00,02-Jan-2022,04:00,347.14,202.82,,,,,,,50.14,64.79,14.65,,,0.0,20.15,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,04:00,02-Jan-2022,05:00,329.19,232.22,,,,,,,38.82,57.05,18.17,,,0.0,21.1,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,05:00,02-Jan-2022,06:00,333.34,186.12,,,,,,,9.71,33.37,23.65,,,0.0,21.02,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,06:00,02-Jan-2022,07:00,297.95,181.01,,,,,,,11.49,31.99,20.51,,,0.0,21.58,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,07:00,02-Jan-2022,08:00,278.46,159.53,,,,,,,18.26,36.36,18.1,,,0.0,21.26,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,08:00,02-Jan-2022,09:00,276.89,156.13,,,,,,,19.91,43.4,23.49,,,0.0,22.16,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,09:00,02-Jan-2022,10:00,306.13,178.06,,,,,,,17.11,52.39,35.27,,,0.0,26.59,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,10:00,02-Jan-2022,11:00,316.22,220.84,,,,,,,11.12,62.0,50.88,,,0.0,41.15,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,11:00,02-Jan-2022,12:00,287.03,214.74,,,,,,,9.28,33.52,24.23,,,0.0,52.31,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,12:00,02-Jan-2022,13:00,219.53,196.25,,,,,,,8.74,29.45,20.71,,,0.0,58.99,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,13:00,02-Jan-2022,14:00,232.61,152.11,,,,,,,8.47,27.43,18.96,,,0.0,63.07,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,14:00,02-Jan-2022,15:00,208.65,144.23,,,,,,,8.46,25.25,16.79,,,0.0,64.16,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,15:00,02-Jan-2022,16:00,183.08,124.31,,,,,,,8.52,27.22,18.7,,,0.0,63.96,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,16:00,02-Jan-2022,17:00,196.42,114.67,,,,,,,8.43,26.83,18.4,,,0.0,55.06,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,17:00,02-Jan-2022,18:00,193.51,115.36,,,,,,,8.31,31.42,23.1,,,0.0,38.65,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,18:00,02-Jan-2022,19:00,260.24,139.92,,,,,,,8.36,45.93,37.58,,,0.0,26.9,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,19:00,02-Jan-2022,20:00,272.56,179.76,,,,,,,8.42,36.25,27.83,,,0.0,29.86,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,20:00,02-Jan-2022,21:00,232.42,152.47,,,,,,,8.6,39.42,30.83,,,0.0,29.49,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,21:00,02-Jan-2022,22:00,243.57,154.03,,,,,,,8.68,41.74,33.06,,,0.0,26.93,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,22:00,02-Jan-2022,23:00,269.84,165.15,,,,,,,13.61,52.89,39.27,,,0.0,21.21,,,,,
"Aya Nagar, Delhi - IMD",02-Jan-2022,23:00,03-Jan-2022,00:00,289.27,172.02,,,,,,,8.47,37.55,29.07,,,0.0,23.75,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,00:00,03-Jan-2022,01:00,277.01,186.01,,,,,,,8.82,35.89,27.07,,,0.0,23.43,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,01:00,03-Jan-2022,02:00,267.3,198.27,,,,,,,9.74,34.59,24.85,,,0.0,22.13,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,02:00,03-Jan-2022,03:00,272.02,170.4,,,,,,,10.48,35.7,25.23,,,0.0,21.35,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,03:00,03-Jan-2022,04:00,286.06,167.73,,,,,,,18.81,43.84,25.04,,,0.0,20.77,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,04:00,03-Jan-2022,05:00,262.24,160.17,,,,,,,17.87,42.54,24.67,,,0.0,20.77,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,05:00,03-Jan-2022,06:00,275.65,153.63,,,,,,,23.25,47.42,24.18,,,0.0,22.12,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,06:00,03-Jan-2022,07:00,284.65,157.6,,,,,,,20.94,46.92,25.96,,,0.0,20.92,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,07:00,03-Jan-2022,08:00,253.84,159.81,,,,,,,15.71,42.84,27.14,,,0.0,21.52,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,08:00,03-Jan-2022,09:00,244.0,141.81,,,,,,,16.78,50.98,34.11,,,0.0,24.08,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,09:00,03-Jan-2022,10:00,308.81,195.32,,,,,,,21.19,57.55,36.36,,,0.0,27.01,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,10:00,03-Jan-2022,11:00,269.14,181.9,,,,,,,11.98,47.6,35.6,,,0.0,38.75,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,11:00,03-Jan-2022,12:00,279.82,192.74,,,,,,,10.91,44.77,33.9,,,0.0,48.32,,,,,
"Aya Nagar, Delhi - IMD",03-Jan-2022,12:00,03-Jan-2022,13:00,250.17,202.05,,,,,,,9.02,33.06,24.05,,,0.0,59.45,,,,,
