AQ_106_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"IGI Airport (T3), Delhi - IMD",20-Feb-2022,17:00,20-Feb-2022,18:00,105.29,46.76,,,,,,,4.09,27.85,23.76,,,2.65,34.13,,,,,
"IGI Airport (T3), Delhi - IMD",20-Feb-2022,18:00,20-Feb-2022,19:00,123.42,59.25,,,,,,,14.82,58.27,43.47,,,2.78,14.21,,,,,
"IGI Airport (T3), Delhi - IMD",20-Feb-2022,19:00,20-Feb-2022,20:00,152.88,71.49,,,,,,,26.95,72.49,45.55,,,2.98,8.38,,,,,
"IGI Airport (T3), Delhi - IMD",20-Feb-2022,20:00,20-Feb-2022,21:00,162.64,78.41,,,,,,,19.7,60.07,40.36,,,3.08,8.88,,,,,
"IGI Airport (T3), Delhi - IMD",20-Feb-2022,21:00,20-Feb-2022,22:00,181.84,85.23,,,,,,,10.11,44.72,34.6,,,2.97,9.66,,,,,
"IGI Airport (T3), Delhi - IMD",20-Feb-2022,22:00,20-Feb-2022,23:00,190.65,88.3,,,,,,,23.24,56.26,33.02,,,3.0,8.71,,,,,
"IGI Airport (T3), Delhi - IMD",20-Feb-2022,23:00,21-Feb-2022,00:00,166.73,92.42,,,,,,,18.62,48.14,29.52,,,2.93,9.42,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,00:00,21-Feb-2022,01:00,124.11,74.35,,,,,,,8.05,33.21,25.15,,,2.78,12.23,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,01:00,21-Feb-2022,02:00,120.01,80.38,,,,,,,7.71,28.39,20.66,,,2.7,15.58,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,02:00,21-Feb-2022,03:00,122.78,71.85,,,,,,,5.51,24.93,19.42,,,2.67,14.05,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,03:00,21-Feb-2022,04:00,126.32,61.02,,,,,,,15.1,37.78,22.69,,,2.76,11.1,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,04:00,21-Feb-2022,05:00,120.52,46.91,,,,,,,41.21,69.12,27.92,,,2.86,9.0,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,05:00,21-Feb-2022,06:00,115.17,58.27,,,,,,,33.46,59.33,25.87,,,2.79,8.96,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,06:00,21-Feb-2022,07:00,123.62,66.39,,,,,,,59.15,88.65,29.59,,,3.02,8.0,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,07:00,21-Feb-2022,08:00,150.23,55.23,,,,,,,88.8,121.45,32.59,,,3.16,7.96,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,08:00,21-Feb-2022,09:00,141.97,49.28,,,,,,,53.47,83.99,30.55,,,3.07,9.9,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,09:00,21-Feb-2022,10:00,148.57,51.79,,,,,,,24.69,47.21,22.46,,,2.73,15.99,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,10:00,21-Feb-2022,11:00,136.84,59.62,,,,,,,13.77,34.06,20.29,,,2.69,21.43,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,11:00,21-Feb-2022,12:00,160.49,50.64,,,,,,,13.27,37.83,24.56,,,2.76,26.19,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,12:00,21-Feb-2022,13:00,176.48,63.16,,,,,,,8.0,27.82,19.82,,,2.61,35.72,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,13:00,21-Feb-2022,14:00,133.81,49.45,,,,,,,10.06,32.51,22.45,,,2.64,36.23,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,14:00,21-Feb-2022,15:00,111.06,49.88,,,,,,,5.41,23.29,17.87,,,2.57,43.85,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,15:00,21-Feb-2022,16:00,97.39,45.69,,,,,,,5.37,23.24,17.87,,,2.55,42.26,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,16:00,21-Feb-2022,17:00,98.09,26.77,,,,,,,7.89,29.39,21.5,,,2.57,34.38,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,17:00,21-Feb-2022,18:00,86.37,23.86,,,,,,,7.72,35.81,28.1,,,2.66,28.41,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,18:00,21-Feb-2022,19:00,97.54,26.35,,,,,,,130.38,188.21,58.23,,,3.49,8.37,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,19:00,21-Feb-2022,20:00,237.97,66.92,,,,,,,364.25,427.21,73.7,,,5.33,7.85,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,20:00,21-Feb-2022,21:00,600.48,137.3,,,,,,,474.8,,87.44,,,6.16,7.83,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,21:00,21-Feb-2022,22:00,642.9,152.49,,,,,,,346.92,395.65,81.65,,,5.73,7.74,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,22:00,21-Feb-2022,23:00,433.98,116.88,,,,,,,231.13,254.46,58.64,,,4.61,7.69,,,,,
"IGI Airport (T3), Delhi - IMD",21-Feb-2022,23:00,22-Feb-2022,00:00,322.88,109.02,,,,,,,213.21,270.12,56.86,,,4.31,7.69,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,00:00,22-Feb-2022,01:00,339.35,116.04,,,,,,,205.36,256.37,51.04,,,4.22,7.74,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,01:00,22-Feb-2022,02:00,324.34,105.89,,,,,,,74.57,118.77,44.06,,,3.4,7.79,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,02:00,22-Feb-2022,03:00,259.19,95.32,,,,,,,104.81,149.16,44.46,,,3.71,7.6,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,03:00,22-Feb-2022,04:00,304.97,120.74,,,,,,,147.1,194.03,46.84,,,3.88,7.7,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,04:00,22-Feb-2022,05:00,292.96,122.24,,,,,,,96.3,140.24,43.93,,,3.53,7.67,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,05:00,22-Feb-2022,06:00,235.3,97.0,,,,,,,62.45,104.4,41.9,,,3.28,8.05,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,06:00,22-Feb-2022,07:00,208.6,101.18,,,,,,,48.53,87.45,38.93,,,3.25,8.2,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,07:00,22-Feb-2022,08:00,182.81,78.07,,,,,,,44.85,83.5,38.65,,,3.12,8.65,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,08:00,22-Feb-2022,09:00,189.09,77.8,,,,,,,27.32,58.12,30.75,,,2.98,17.1,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,09:00,22-Feb-2022,10:00,238.99,75.8,,,,,,,13.37,36.52,23.15,,,2.86,28.1,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,10:00,22-Feb-2022,11:00,265.8,63.65,,,,,,,7.75,22.21,14.45,,,2.65,39.65,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,11:00,22-Feb-2022,12:00,246.5,53.05,,,,,,,5.49,19.87,14.38,,,2.69,41.47,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,12:00,22-Feb-2022,13:00,255.92,51.63,,,,,,,3.74,15.96,12.22,,,2.64,44.74,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,13:00,22-Feb-2022,14:00,272.88,49.65,,,,,,,3.49,15.89,12.4,,,2.67,45.09,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,14:00,22-Feb-2022,15:00,239.96,54.9,,,,,,,2.76,12.98,10.23,,,2.64,47.33,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,15:00,22-Feb-2022,16:00,257.92,45.76,,,,,,,2.8,13.37,10.56,,,2.64,47.6,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,16:00,22-Feb-2022,17:00,279.63,46.9,,,,,,,3.78,16.38,12.61,,,2.65,46.12,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,17:00,22-Feb-2022,18:00,279.25,40.76,,,,,,,3.16,17.98,14.82,,,2.69,46.78,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,18:00,22-Feb-2022,19:00,215.16,46.48,,,,,,,8.31,37.49,29.18,,,2.84,32.63,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,19:00,22-Feb-2022,20:00,212.49,62.96,,,,,,,4.15,26.61,22.46,,,2.85,36.98,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,20:00,22-Feb-2022,21:00,244.39,73.48,,,,,,,3.41,21.49,18.07,,,2.79,41.21,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,21:00,22-Feb-2022,22:00,242.6,71.88,,,,,,,4.88,26.11,21.23,,,2.93,37.83,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,22:00,22-Feb-2022,23:00,244.06,69.78,,,,,,,3.82,22.46,18.64,,,2.88,38.14,,,,,
"IGI Airport (T3), Delhi - IMD",22-Feb-2022,23:00,23-Feb-2022,00:00,234.6,82.13,,,,,,,3.12,18.15,15.02,,,2.92,35.87,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,00:00,23-Feb-2022,01:00,228.66,92.98,,,,,,,3.08,17.34,14.26,,,3.0,34.86,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,01:00,23-Feb-2022,02:00,196.06,99.53,,,,,,,2.9,16.59,13.69,,,2.97,35.17,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,02:00,23-Feb-2022,03:00,172.75,97.76,,,,,,,2.65,15.17,12.52,,,2.96,34.32,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,03:00,23-Feb-2022,04:00,159.25,94.53,,,,,,,2.48,12.77,10.29,,,2.98,34.97,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,04:00,23-Feb-2022,05:00,159.93,86.85,,,,,,,2.93,14.65,11.71,,,3.02,30.43,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,05:00,23-Feb-2022,06:00,148.39,90.54,,,,,,,3.64,15.58,11.94,,,3.0,27.34,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,06:00,23-Feb-2022,07:00,155.58,114.08,,,,,,,4.8,18.64,13.84,,,3.01,22.92,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,07:00,23-Feb-2022,08:00,154.4,113.45,,,,,,,4.33,17.9,13.57,,,3.08,21.74,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,08:00,23-Feb-2022,09:00,167.52,101.32,,,,,,,3.91,15.34,11.43,,,3.1,24.22,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,09:00,23-Feb-2022,10:00,159.55,92.35,,,,,,,4.62,17.18,12.55,,,3.07,27.19,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,10:00,23-Feb-2022,11:00,157.45,98.97,,,,,,,4.92,17.98,13.08,,,3.06,30.35,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,11:00,23-Feb-2022,12:00,160.86,95.3,,,,,,,6.6,22.9,16.29,,,3.05,31.43,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,12:00,23-Feb-2022,13:00,166.98,93.5,,,,,,,6.23,22.71,16.48,,,3.08,35.14,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,13:00,23-Feb-2022,14:00,178.17,91.88,,,,,,,4.42,19.44,15.01,,,3.01,41.17,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,14:00,23-Feb-2022,15:00,180.07,97.72,,,,,,,3.41,17.43,14.02,,,3.03,48.34,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,15:00,23-Feb-2022,16:00,211.38,90.32,,,,,,,3.71,20.56,16.85,,,3.06,45.6,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,16:00,23-Feb-2022,17:00,191.5,79.61,,,,,,,5.48,28.44,22.97,,,3.06,40.18,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,17:00,23-Feb-2022,18:00,190.31,77.31,,,,,,,9.19,42.15,32.96,,,3.1,26.53,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,18:00,23-Feb-2022,19:00,185.0,80.72,,,,,,,26.5,70.81,44.32,,,3.31,11.37,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,19:00,23-Feb-2022,20:00,224.41,91.0,,,,,,,39.71,82.77,43.1,,,3.73,9.58,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,20:00,23-Feb-2022,21:00,237.59,121.19,,,,,,,92.43,138.17,45.96,,,4.4,7.71,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,21:00,23-Feb-2022,22:00,305.15,156.56,,,,,,,209.85,264.99,55.07,,,4.83,7.62,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,22:00,23-Feb-2022,23:00,257.29,112.89,,,,,,,196.54,252.38,56.05,,,4.71,7.54,,,,,
"IGI Airport (T3), Delhi - IMD",23-Feb-2022,23:00,24-Feb-2022,00:00,307.1,121.63,,,,,,,424.25,446.8,65.42,,,6.34,7.64,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,00:00,24-Feb-2022,01:00,332.22,127.91,,,,,,,276.54,334.79,57.97,,,5.32,7.57,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,01:00,24-Feb-2022,02:00,284.55,143.06,,,,,,,238.24,287.37,49.25,,,5.27,7.63,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,02:00,24-Feb-2022,03:00,289.44,130.63,,,,,,,198.42,240.42,41.89,,,4.99,15.35,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,03:00,24-Feb-2022,04:00,317.08,139.34,,,,,,,237.14,284.54,47.55,,,5.14,28.81,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,04:00,24-Feb-2022,05:00,322.5,164.56,,,,,,,284.11,330.42,46.26,,,5.28,32.16,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,05:00,24-Feb-2022,06:00,293.34,174.51,,,,,,,225.62,268.38,42.74,,,4.88,21.33,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,06:00,24-Feb-2022,07:00,335.78,214.54,,,,,,,191.85,231.71,40.0,,,4.49,13.88,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,07:00,24-Feb-2022,08:00,365.63,207.79,,,,,,,357.11,404.18,46.92,,,5.31,18.37,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,08:00,24-Feb-2022,09:00,317.21,189.82,,,,,,,179.04,230.59,51.35,,,4.46,20.98,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,09:00,24-Feb-2022,10:00,288.92,181.17,,,,,,,48.74,94.06,45.23,,,3.86,16.16,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,10:00,24-Feb-2022,11:00,251.89,116.12,,,,,,,19.81,46.05,26.22,,,3.31,22.84,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,11:00,24-Feb-2022,12:00,206.21,97.98,,,,,,,24.84,58.12,33.31,,,3.21,30.63,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,12:00,24-Feb-2022,13:00,227.39,104.28,,,,,,,19.37,61.24,41.83,,,3.36,38.79,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,13:00,24-Feb-2022,14:00,248.26,115.32,,,,,,,14.39,46.44,32.05,,,3.1,42.72,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,14:00,24-Feb-2022,15:00,174.09,73.01,,,,,,,13.94,37.46,23.52,,,2.91,48.64,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,15:00,24-Feb-2022,16:00,162.51,66.21,,,,,,,8.91,28.57,19.66,,,2.82,44.21,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,16:00,24-Feb-2022,17:00,143.33,60.23,,,,,,,8.58,28.28,19.69,,,2.82,41.72,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,17:00,24-Feb-2022,18:00,116.84,49.79,,,,,,,10.82,41.17,30.38,,,2.91,33.77,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,18:00,24-Feb-2022,19:00,148.08,60.18,,,,,,,44.97,104.71,59.74,,,3.23,9.58,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,19:00,24-Feb-2022,20:00,210.22,92.06,,,,,,,49.5,106.81,57.37,,,3.63,8.24,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,20:00,24-Feb-2022,21:00,262.76,102.84,,,,,,,100.33,159.72,59.43,,,4.17,7.66,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,21:00,24-Feb-2022,22:00,324.34,126.08,,,,,,,102.97,160.36,57.44,,,4.7,7.73,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,22:00,24-Feb-2022,23:00,305.9,124.41,,,,,,,131.88,189.18,57.26,,,4.81,7.61,,,,,
"IGI Airport (T3), Delhi - IMD",24-Feb-2022,23:00,25-Feb-2022,00:00,303.52,131.24,,,,,,,53.66,102.27,48.54,,,3.93,7.53,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,00:00,25-Feb-2022,01:00,266.23,132.81,,,,,,,131.05,180.44,49.48,,,4.13,7.5,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,01:00,25-Feb-2022,02:00,254.53,122.4,,,,,,,64.08,109.85,45.7,,,3.6,7.6,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,02:00,25-Feb-2022,03:00,225.22,121.43,,,,,,,104.31,146.79,42.52,,,3.63,7.51,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,03:00,25-Feb-2022,04:00,221.43,107.3,,,,,,,165.01,208.9,43.98,,,3.99,7.54,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,04:00,25-Feb-2022,05:00,233.33,106.12,,,,,,,235.28,281.33,46.07,,,4.64,7.82,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,05:00,25-Feb-2022,06:00,271.82,155.26,,,,,,,292.16,338.02,46.01,,,4.89,8.71,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,06:00,25-Feb-2022,07:00,353.34,179.43,,,,,,,201.41,242.98,41.38,,,4.33,9.81,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,07:00,25-Feb-2022,08:00,276.17,156.38,,,,,,,155.65,195.13,39.44,,,4.29,9.43,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,08:00,25-Feb-2022,09:00,289.6,168.5,,,,,,,103.22,151.36,48.09,,,4.02,8.72,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,09:00,25-Feb-2022,10:00,318.32,186.72,,,,,,,45.19,99.48,54.23,,,3.93,12.55,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,10:00,25-Feb-2022,11:00,250.89,122.98,,,,,,,15.64,39.0,23.31,,,3.13,30.53,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,11:00,25-Feb-2022,12:00,174.01,73.6,,,,,,,9.64,21.81,12.16,,,2.91,44.78,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,12:00,25-Feb-2022,13:00,151.24,62.59,,,,,,,7.93,20.39,12.45,,,2.83,49.26,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,13:00,25-Feb-2022,14:00,177.2,65.3,,,,,,,6.4,19.53,13.13,,,2.9,54.02,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,14:00,25-Feb-2022,15:00,172.09,73.09,,,,,,,4.64,16.59,11.95,,,2.89,55.26,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,15:00,25-Feb-2022,16:00,146.78,51.16,,,,,,,3.95,18.79,14.84,,,2.88,51.48,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,16:00,25-Feb-2022,17:00,156.12,64.09,,,,,,,3.96,26.99,23.03,,,2.94,43.25,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,17:00,25-Feb-2022,18:00,182.48,62.66,,,,,,,4.18,33.26,29.09,,,3.13,37.72,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,18:00,25-Feb-2022,19:00,243.31,74.59,,,,,,,27.74,80.17,52.48,,,3.42,15.33,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,19:00,25-Feb-2022,20:00,282.66,81.79,,,,,,,21.26,66.05,44.78,,,3.26,15.4,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,20:00,25-Feb-2022,21:00,136.88,61.53,,,,,,,13.68,44.39,30.68,,,2.98,16.21,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,21:00,25-Feb-2022,22:00,45.63,25.69,,,,,,,33.72,69.43,35.74,,,3.19,12.05,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,22:00,25-Feb-2022,23:00,93.13,36.24,,,,,,,23.5,59.67,36.17,,,3.18,10.32,,,,,
"IGI Airport (T3), Delhi - IMD",25-Feb-2022,23:00,26-Feb-2022,00:00,115.73,31.97,,,,,,,21.52,54.13,32.61,,,3.02,12.1,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,00:00,26-Feb-2022,01:00,90.65,42.94,,,,,,,19.69,53.44,33.75,,,2.93,10.2,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,01:00,26-Feb-2022,02:00,46.64,26.94,,,,,,,17.28,49.82,32.53,,,2.88,12.07,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,02:00,26-Feb-2022,03:00,60.85,37.83,,,,,,,8.39,23.09,14.68,,,2.74,22.28,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,03:00,26-Feb-2022,04:00,64.5,21.4,,,,,,,7.12,19.49,12.37,,,2.74,26.21,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,04:00,26-Feb-2022,05:00,33.06,13.63,,,,,,,7.32,22.27,14.94,,,2.71,25.42,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,05:00,26-Feb-2022,06:00,25.25,16.52,,,,,,,8.61,23.93,15.33,,,2.74,26.68,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,06:00,26-Feb-2022,07:00,30.87,16.75,,,,,,,10.48,29.46,18.99,,,2.82,23.7,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,07:00,26-Feb-2022,08:00,45.99,12.15,,,,,,,16.9,41.85,24.97,,,2.83,17.64,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,08:00,26-Feb-2022,09:00,39.58,9.95,,,,,,,13.61,37.29,23.66,,,2.87,19.62,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,09:00,26-Feb-2022,10:00,43.06,13.83,,,,,,,15.93,37.46,21.52,,,2.88,21.64,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,10:00,26-Feb-2022,11:00,110.15,25.11,,,,,,,11.96,30.19,18.23,,,2.81,27.35,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,11:00,26-Feb-2022,12:00,65.63,20.78,,,,,,,11.61,28.76,17.14,,,2.82,29.63,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,12:00,26-Feb-2022,13:00,75.85,18.65,,,,,,,10.42,28.2,17.78,,,2.86,30.27,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,13:00,26-Feb-2022,14:00,74.36,19.95,,,,,,,8.52,25.41,16.88,,,2.84,32.41,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,14:00,26-Feb-2022,15:00,59.91,23.16,,,,,,,9.4,26.58,17.18,,,2.8,32.9,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,15:00,26-Feb-2022,16:00,56.74,24.04,,,,,,,9.04,25.52,16.48,,,2.82,33.15,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,16:00,26-Feb-2022,17:00,76.52,21.32,,,,,,,9.14,29.92,20.78,,,2.87,29.37,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,17:00,26-Feb-2022,18:00,80.35,19.22,,,,,,,10.0,33.38,23.39,,,2.91,24.78,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,18:00,26-Feb-2022,19:00,67.71,23.08,,,,,,,19.06,51.14,32.07,,,2.98,15.6,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,19:00,26-Feb-2022,20:00,77.19,26.25,,,,,,,25.58,58.96,33.42,,,3.02,11.98,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,20:00,26-Feb-2022,21:00,85.76,29.47,,,,,,,35.85,73.02,37.14,,,3.22,8.12,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,21:00,26-Feb-2022,22:00,92.28,35.68,,,,,,,46.56,84.14,37.63,,,3.38,8.26,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,22:00,26-Feb-2022,23:00,97.78,34.8,,,,,,,34.77,68.66,33.88,,,3.22,8.25,,,,,
"IGI Airport (T3), Delhi - IMD",26-Feb-2022,23:00,27-Feb-2022,00:00,88.69,41.13,,,,,,,26.89,57.52,30.61,,,3.19,8.3,,,,,
"IGI Airport (T3), Delhi - IMD",27-Feb-2022,00:00,27-Feb-2022,01:00,85.18,50.92,,,,,,,59.11,89.73,30.63,,,3.47,7.54,,,,,
"IGI Airport (T3), Delhi - IMD",27-Feb-2022,01:00,27-Feb-2022,02:00,78.51,37.92,,,,,,,36.01,65.98,30.03,,,3.15,7.66,,,,,
"IGI Airport (T3), Delhi - IMD",27-Feb-2022,02:00,27-Feb-2022,03:00,66.78,27.39,,,,,,,42.84,69.96,27.08,,,3.1,7.75,,,,,
"IGI Airport (T3), Delhi - IMD",27-Feb-2022,03:00,27-Feb-2022,04:00,73.76,32.14,,,,,,,51.02,75.19,24.22,,,3.11,7.68,,,,,
"IGI Airport (T3), Delhi - IMD",27-Feb-2022,04:00,27-Feb-2022,05:00,103.59,54.9,,,,,,,43.97,67.4,23.47,,,3.06,7.83,,,,,
"IGI Airport (T3), Delhi - IMD",27-Feb-2022,05:00,27-Feb-2022,06:00,96.46,49.68,,,,,,,94.18,119.51,25.31,,,3.3,7.73,,,,,
"IGI Airport (T3), Delhi - IMD",27-Feb-2022,06:00,27-Feb-2022,07:00,117.24,42.46,,,,,,,72.25,96.71,24.43,,,3.17,7.82,,,,,
